,Statements,Label
1474,Resource,2
1475,Syntax,2
1476,Zoom level,2
1477,Branch,2
1478,Hook,2
1479,Cilmi,2
1480,Hawlgal,2
1481,Villa,2
1482,Yaab,2
1483,Ujeeddo,2
1484,Junction,2
1485,Cir,2
1486,Ganacsi,2
1487,Dayax,2
1488,Habeen,2
1489,Utility,2
1490,Lambda,2
1491,Jaangooyo,2
1492,Kursi,2
1493,Field,2
1494,Dugsi,2
1495,Zero,2
1496,Array,2
1497,Namespace,2
1498,Punt,2
1499,Framework,2
1500,Ethernet,2
1501,Compiler,2
1502,Bil,2
1503,Deked,2
1504,Safar,2
1505,Vir,2
1506,Backup,2
1507,IP,2
1508,Laba,2
1509,Dataset,2
1510,Xorriyad,2
1511,Bulsho,2
1512,Koox,2
1513,Cable,2
1514,Hilib,2
1515,Balance,2
1516,Uur,2
1517,View,2
1518,Function,2
1519,Zip,2
1520,Fursad,2
1521,Switch,2
1522,Rajo,2
1523,Key,2
1524,Zaman,2
1525,Nabadgelyo,2
1526,Daruur,2
1527,Xaflad,2
1528,Guri,2
1529,Kernel,2
1530,Tayo,2
1531,Binary,2
1532,Yaanyo,2
1533,Sax,2
1534,Object-relational,2
1535,Trigger,2
1536,Buug-yare,2
1537,Qorrax,2
1538,Yool,2
1539,Dalxiis,2
1540,Notation,2
1541,Buug,2
1542,Kursi,2
1543,Meesha,2
1544,Guri,2
1545,Dugsi,2
1546,Shaqo,2
1547,Qalin,2
1548,Buug-yare,2
1549,Daqiiqad,2
1550,Saacad,2
1551,Maalin,2
1552,Habeen,2
1553,Toddobaad,2
1554,Bil,2
1555,Sannad,2
1556,Cir,2
1557,Dhul,2
1558,Badda,2
1559,Webi,2
1560,Daruur,2
1561,Geed,2
1562,Ubax,2
1563,Xiddig,2
1564,Dayax,2
1565,Qorrax,2
1566,Dabayl,2
1567,Roob,2
1568,Baraf,2
1569,Cadceed,2
1570,Laydh,2
1571,Biyo,2
1572,Caano,2
1573,Shaah,2
1574,Bunka,2
1575,Sokor,2
1576,Milix,2
1577,Basal,2
1578,Yaanyo,2
1579,Baradho,2
1580,Tufaax,2
1581,Liin,2
1582,Moos,2
1583,Kalluun,2
1584,Hilib,2
1585,Ukun,2
1586,Caano,2
1587,Subag,2
1588,Farxad,2
1589,Nabad,2
1590,Xorriyad,2
1591,Buug,2
1592,Kursi,2
1593,Meesha,2
1594,Guri,2
1595,Dugsi,2
1596,Shaqo,2
1597,Qalin,2
1598,Buug-yare,2
1599,Daqiiqad,2
1600,Saacad,2
1601,Maalin,2
1602,Habeen,2
1603,Toddobaad,2
1604,Bil,2
1605,Sannad,2
1606,Cir,2
1607,Dhul,2
1608,Badda,2
1609,Webi,2
1610,Daruur,2
1611,Geed,2
1612,Ubax,2
1613,Xiddig,2
1614,Dayax,2
1615,Qorrax,2
1616,Dabayl,2
1617,Roob,2
1618,Baraf,2
1619,Cadceed,2
1620,Laydh,2
1621,Biyo,2
1622,Caano,2
1623,Shaah,2
1624,Bunka,2
1625,Sokor,2
1626,Milix,2
1627,Basal,2
1628,Yaanyo,2
1629,Baradho,2
1630,Tufaax,2
1631,Liin,2
1632,Moos,2
1633,Kalluun,2
1634,Hilib,2
1635,Ukun,2
1636,Caano,2
1637,Subag,2
1638,Farxad,2
1639,Nabad,2
1640,Xorriyad,2
1641,Buug,2
1642,Kursi,2
1643,Meesha,2
1644,Guri,2
1645,Dugsi,2
1646,Shaqo,2
1647,Qalin,2
1648,Buug-yare,2
1649,Daqiiqad,2
1650,Saacad,2
1651,Maalin,2
1652,Habeen,2
1653,Toddobaad,2
1654,Bil,2
1655,Sannad,2
1656,Cir,2
1657,Dhul,2
1658,Badda,2
1659,Webi,2
1660,Daruur,2
1661,Geed,2
1662,Ubax,2
1663,Xiddig,2
1664,Dayax,2
1665,Qorrax,2
1666,Dabayl,2
1667,Roob,2
1668,Baraf,2
1669,Cadceed,2
1670,Laydh,2
1671,Biyo,2
1672,Caano,2
1673,Shaah,2
1674,Bunka,2
1675,Sokor,2
1676,Milix,2
1677,Basal,2
1678,Yaanyo,2
1679,Baradho,2
1680,Tufaax,2
1681,Liin,2
1682,Moos,2
1683,Kalluun,2
1684,Hilib,2
1685,Ukun,2
1686,Caano,2
1687,Subag,2
1688,Farxad,2
1689,Nabad,2
1690,Xorriyad,2
1691,Buug,2
1692,Kursi,2
1693,Meesha,2
1694,Guri,2
1695,Dugsi,2
1696,Shaqo,2
1697,Qalin,2
1698,Buug-yare,2
1699,Daqiiqad,2
1700,Saacad,2
1701,Maalin,2
1702,Habeen,2
1703,Toddobaad,2
1704,Bil,2
1705,Sannad,2
1706,Cir,2
1707,Dhul,2
1708,Badda,2
1709,Webi,2
1710,Daruur,2
1711,Geed,2
1712,Ubax,2
1713,Xiddig,2
1714,Dayax,2
1715,Qorrax,2
1716,Dabayl,2
1717,Roob,2
1718,Baraf,2
1719,Cadceed,2
1720,Laydh,2
1721,Biyo,2
1722,Caano,2
1723,Shaah,2
1724,Bunka,2
1725,Sokor,2
1726,Milix,2
1727,Basal,2
1728,Yaanyo,2
1729,Baradho,2
1730,Tufaax,2
1731,Liin,2
1732,Moos,2
1733,Kalluun,2
1734,Hilib,2
1735,Ukun,2
1736,Caano,2
1737,Subag,2
1738,Farxad,2
1739,Nabad,2
1740,Xorriyad,2
1741,Buug,2
1742,Kursi,2
1743,Meesha,2
1744,Guri,2
1745,Dugsi,2
1746,Shaqo,2
1747,Qalin,2
1748,Buug-yare,2
1749,Daqiiqad,2
1750,Saacad,2
1751,Maalin,2
1752,Habeen,2
1753,Toddobaad,2
1754,Bil,2
1755,Sannad,2
1756,Cir,2
1757,Dhul,2
1758,Badda,2
1759,Webi,2
1760,Daruur,2
1761,Geed,2
1762,Ubax,2
1763,Xiddig,2
1764,Dayax,2
1765,Qorrax,2
1766,Dabayl,2
1767,Roob,2
1768,Baraf,2
1769,Cadceed,2
1770,Laydh,2
1771,Biyo,2
1772,Caano,2
1773,Shaah,2
1774,Bunka,2
1775,Sokor,2
1776,Milix,2
1777,Basal,2
1778,Yaanyo,2
1779,Baradho,2
1780,Tufaax,2
1781,Liin,2
1782,Moos,2
1783,Kalluun,2
1784,Hilib,2
1785,Ukun,2
1786,Caano,2
1787,Subag,2
1788,Farxad,2
1789,Nabad,2
1790,Xorriyad,2
1791,Buug,2
1792,Kursi,2
1793,Meesha,2
1794,Guri,2
1795,Dugsi,2
1796,Shaqo,2
1797,Qalin,2
1798,Buug-yare,2
1799,Daqiiqad,2
1800,Saacad,2
1801,Maalin,2
1802,Habeen,2
1803,Toddobaad,2
1804,Bil,2
1805,Sannad,2
1806,Cir,2
1807,Dhul,2
1808,Badda,2
1809,Webi,2
1810,Daruur,2
1811,Geed,2
1812,Ubax,2
1813,Xiddig,2
1814,Dayax,2
1815,Qorrax,2
1816,Dabayl,2
1817,Roob,2
1818,Baraf,2
1819,Cadceed,2
1820,Laydh,2
1821,Biyo,2
1822,Caano,2
1823,Shaah,2
1824,Bunka,2
1825,Sokor,2
1826,Milix,2
1827,Basal,2
1828,Yaanyo,2
1829,Baradho,2
1830,Tufaax,2
1831,Liin,2
1832,Moos,2
1833,Kalluun,2
1834,Hilib,2
1835,Ukun,2
1836,Caano,2
1837,Subag,2
1838,Farxad,2
1839,Nabad,2
1840,Xorriyad,2
1841,Buug,2
1842,Kursi,2
1843,Meesha,2
1844,Guri,2
1845,Dugsi,2
1846,Shaqo,2
1847,Qalin,2
1848,Buug-yare,2
1849,Daqiiqad,2
1850,Saacad,2
1851,Maalin,2
1852,Habeen,2
1853,Toddobaad,2
1854,Bil,2
1855,Sannad,2
1856,Cir,2
1857,Dhul,2
1858,Badda,2
1859,Webi,2
1860,Daruur,2
1861,Geed,2
1862,Ubax,2
1863,Xiddig,2
1864,Dayax,2
1865,Qorrax,2
1866,Dabayl,2
1867,Roob,2
1868,Baraf,2
1869,Cadceed,2
1870,Laydh,2
1871,Biyo,2
1872,Caano,2
1873,Shaah,2
1874,Bunka,2
1875,Sokor,2
1876,Milix,2
1877,Basal,2
1878,Yaanyo,2
1879,Baradho,2
1880,Tufaax,2
1881,Liin,2
1882,Moos,2
1883,Kalluun,2
1884,Hilib,2
1885,Ukun,2
1886,Caano,2
1887,Subag,2
1888,Farxad,2
1889,Nabad,2
1890,Xorriyad,2
1891,Buug,2
1892,Kursi,2
1893,Meesha,2
1894,Guri,2
1895,Dugsi,2
1896,Shaqo,2
1897,Qalin,2
1898,Buug-yare,2
1899,Daqiiqad,2
1900,Saacad,2
1901,Maalin,2
1902,Habeen,2
1903,Toddobaad,2
1904,Bil,2
1905,Sannad,2
1906,Cir,2
1907,Dhul,2
1908,Badda,2
1909,Webi,2
1910,Daruur,2
1911,Geed,2
1912,Ubax,2
1913,Xiddig,2
1914,Dayax,2
1915,Qorrax,2
1916,Dabayl,2
1917,Roob,2
1918,Baraf,2
1919,Cadceed,2
1920,Laydh,2
1921,Biyo,2
1922,Caano,2
1923,Shaah,2
1924,Bunka,2
1925,Sokor,2
1926,Milix,2
1927,Basal,2
1928,Yaanyo,2
1929,Baradho,2
1930,Tufaax,2
1931,Liin,2
1932,Moos,2
1933,Kalluun,2
1934,Hilib,2
1935,Ukun,2
1936,Caano,2
1937,Subag,2
1938,Farxad,2
1939,Nabad,2
1940,Xorriyad,2
1941,Buug,2
1942,Kursi,2
1943,Meesha,2
1944,Guri,2
1945,Dugsi,2
1946,Shaqo,2
1947,Qalin,2
1948,Buug-yare,2
1949,Daqiiqad,2
1950,Saacad,2
1951,Maalin,2
1952,Habeen,2
1953,Toddobaad,2
1954,Bil,2
1955,Sannad,2
1956,Cir,2
1957,Dhul,2
1958,Badda,2
1959,Webi,2
1960,Daruur,2
1961,Geed,2
1962,Ubax,2
1963,Xiddig,2
1964,Dayax,2
1965,Qorrax,2
1966,Dabayl,2
1967,Roob,2
1968,Baraf,2
1969,Cadceed,2
1970,Laydh,2
1971,Biyo,2
1972,Caano,2
1973,Shaah,2
1974,Bunka,2
1975,Sokor,2
1976,Milix,2
1977,Basal,2
1978,Yaanyo,2
1979,Baradho,2
1980,Tufaax,2
1981,Liin,2
1982,Moos,2
1983,Kalluun,2
1984,Hilib,2
1985,Ukun,2
1986,Caano,2
1987,Subag,2
1988,Farxad,2
1989,Nabad,2
1990,Xorriyad,2
1991,Buug,2
1992,Kursi,2
1993,Meesha,2
1994,Guri,2
1995,Dugsi,2
1996,Shaqo,2
1997,Qalin,2
1998,Buug-yare,2
1999,Daqiiqad,2
2000,Saacad,2
2001,Maalin,2
2002,Habeen,2
2003,Toddobaad,2
2004,Bil,2
2005,Sannad,2
2006,Cir,2
2007,Dhul,2
2008,Badda,2
2009,Webi,2
2010,Daruur,2
2011,Geed,2
2012,Ubax,2
2013,Xiddig,2
2014,Dayax,2
2015,Qorrax,2
2016,Dabayl,2
2017,Roob,2
2018,Baraf,2
2019,Cadceed,2
2020,Laydh,2
2021,Biyo,2
2022,Caano,2
2023,Shaah,2
2024,Bunka,2
2025,Sokor,2
2026,Milix,2
2027,Basal,2
2028,Yaanyo,2
2029,Baradho,2
2030,Tufaax,2
2031,Liin,2
2032,Moos,2
2033,Kalluun,2
2034,Hilib,2
2035,Ukun,2
2036,Caano,2
2037,Subag,2
2038,Farxad,2
2039,Nabad,2
2040,Xorriyad,2
2041,Buug,2
2042,Kursi,2
2043,Meesha,2
2044,Guri,2
2045,Dugsi,2
2046,Shaqo,2
2047,Qalin,2
2048,Buug-yare,2
2049,Daqiiqad,2
2050,Saacad,2
2051,Maalin,2
2052,Habeen,2
2053,Toddobaad,2
2054,Bil,2
2055,Sannad,2
2056,Cir,2
2057,Dhul,2
2058,Badda,2
2059,Webi,2
2060,Daruur,2
2061,Geed,2
2062,Ubax,2
2063,Xiddig,2
2064,Dayax,2
2065,Qorrax,2
2066,Dabayl,2
2067,Roob,2
2068,Baraf,2
2069,Cadceed,2
2070,Laydh,2
2071,Biyo,2
2072,Caano,2
2073,Shaah,2
2074,Bunka,2
2075,Sokor,2
2076,Milix,2
2077,Basal,2
2078,Yaanyo,2
2079,Baradho,2
2080,Tufaax,2
2081,Liin,2
2082,Moos,2
2083,Kalluun,2
2084,Hilib,2
2085,Ukun,2
2086,Caano,2
2087,Subag,2
2088,Farxad,2
2089,Nabad,2
2090,Xorriyad,2
2091,Buug,2
2092,Kursi,2
2093,Meesha,2
2094,Guri,2
2095,Dugsi,2
2096,Shaqo,2
2097,Qalin,2
2098,Buug-yare,2
2099,Daqiiqad,2
2100,Saacad,2
2101,Maalin,2
2102,Habeen,2
2103,Toddobaad,2
2104,Bil,2
2105,Sannad,2
2106,Cir,2
2107,Dhul,2
2108,Badda,2
2109,Webi,2
2110,Daruur,2
2111,Geed,2
2112,Ubax,2
2113,Xiddig,2
2114,Dayax,2
2115,Qorrax,2
2116,Dabayl,2
2117,Roob,2
2118,Baraf,2
2119,Cadceed,2
2120,Laydh,2
2121,Biyo,2
2122,Caano,2
2123,Shaah,2
2124,Bunka,2
2125,Sokor,2
2126,Milix,2
2127,Basal,2
2128,Yaanyo,2
2129,Baradho,2
2130,Tufaax,2
2131,Liin,2
2132,Moos,2
2133,Kalluun,2
2134,Hilib,2
2135,Ukun,2
2136,Caano,2
2137,Subag,2
2138,Farxad,2
2139,Nabad,2
2140,Xorriyad,2
2141,Buug,2
2142,Kursi,2
2143,Meesha,2
2144,Guri,2
2145,Dugsi,2
2146,Shaqo,2
2147,Qalin,2
2148,Buug-yare,2
2149,Daqiiqad,2
2150,Saacad,2
2151,Maalin,2
2152,Habeen,2
2153,Toddobaad,2
2154,Bil,2
2155,Sannad,2
2156,Cir,2
2157,Dhul,2
2158,Badda,2
2159,Webi,2
2160,Daruur,2
2161,Geed,2
2162,Ubax,2
2163,Xiddig,2
2164,Dayax,2
2165,Qorrax,2
2166,Dabayl,2
2167,Roob,2
2168,Baraf,2
2169,Cadceed,2
2170,Laydh,2
2171,Biyo,2
2172,Caano,2
2173,Shaah,2
2174,Bunka,2
2175,Sokor,2
2176,Milix,2
2177,Basal,2
2178,Yaanyo,2
2179,Baradho,2
2180,Tufaax,2
2181,Liin,2
2182,Moos,2
2183,Kalluun,2
2184,Hilib,2
2185,Ukun,2
2186,Caano,2
2187,Subag,2
2188,Farxad,2
2189,Nabad,2
2190,Xorriyad,2
2191,Buug,2
2192,Kursi,2
2193,Meesha,2
2194,Guri,2
2195,Dugsi,2
2196,Shaqo,2
2197,Qalin,2
2198,Buug-yare,2
2199,Daqiiqad,2
2200,Saacad,2
2201,Maalin,2
2202,Habeen,2
2203,Toddobaad,2
2204,Bil,2
2205,Sannad,2
2206,Cir,2
2207,Dhul,2
2208,Badda,2
2209,Webi,2
2210,Daruur,2
2211,Geed,2
2212,Ubax,2
2213,Xiddig,2
2214,Dayax,2
2215,Qorrax,2
2216,Dabayl,2
2217,Roob,2
2218,Baraf,2
2219,Cadceed,2
2220,Laydh,2
2221,Biyo,2
2222,Caano,2
2223,Shaah,2
2224,Bunka,2
2225,Sokor,2
2226,Milix,2
2227,Basal,2
2228,Yaanyo,2
2229,Baradho,2
2230,Tufaax,2
2231,Liin,2
2232,Moos,2
2233,Kalluun,2
2234,Hilib,2
2235,Ukun,2
2236,Caano,2
2237,Subag,2
2238,Farxad,2
2239,Nabad,2
2240,Xorriyad,2
2241,Buug,2
2242,Kursi,2
2243,Meesha,2
2244,Guri,2
2245,Dugsi,2
2246,Shaqo,2
2247,Qalin,2
2248,Buug-yare,2
2249,Daqiiqad,2
2250,Saacad,2
2251,Maalin,2
2252,Habeen,2
2253,Toddobaad,2
2254,Bil,2
2255,Sannad,2
2256,Cir,2
2257,Dhul,2
2258,Badda,2
2259,Webi,2
2260,Daruur,2
2261,Geed,2
2262,Ubax,2
2263,Xiddig,2
2264,Dayax,2
2265,Qorrax,2
2266,Dabayl,2
2267,Roob,2
2268,Baraf,2
2269,Cadceed,2
2270,Laydh,2
2271,Biyo,2
2272,Caano,2
2273,Shaah,2
2274,Bunka,2
2275,Sokor,2
2276,Milix,2
2277,Basal,2
2278,Yaanyo,2
2279,Baradho,2
2280,Tufaax,2
2281,Liin,2
2282,Moos,2
2283,Kalluun,2
2284,Hilib,2
2285,Ukun,2
2286,Caano,2
2287,Subag,2
2288,Farxad,2
2289,Nabad,2
2290,Xorriyad,2
2291,Buug,2
2292,Kursi,2
2293,Meesha,2
2294,Guri,2
2295,Dugsi,2
2296,Shaqo,2
2297,Qalin,2
2298,Buug-yare,2
2299,Daqiiqad,2
2300,Saacad,2
2301,Maalin,2
2302,Habeen,2
2303,Toddobaad,2
2304,Bil,2
2305,Sannad,2
2306,Cir,2
2307,Dhul,2
2308,Badda,2
2309,Webi,2
2310,Daruur,2
2311,Geed,2
2312,Ubax,2
2313,Xiddig,2
2314,Dayax,2
2315,Qorrax,2
2316,Dabayl,2
2317,Roob,2
2318,Baraf,2
2319,Cadceed,2
2320,Laydh,2
2321,Biyo,2
2322,Caano,2
2323,Shaah,2
2324,Bunka,2
2325,Sokor,2
2326,Milix,2
2327,Basal,2
2328,Yaanyo,2
2329,Baradho,2
2330,Tufaax,2
2331,Liin,2
2332,Moos,2
2333,Kalluun,2
2334,Hilib,2
2335,Ukun,2
2336,Caano,2
2337,Subag,2
2338,Farxad,2
2339,Nabad,2
2340,Xorriyad,2
2341,Buug,2
2342,Kursi,2
2343,Meesha,2
2344,Guri,2
2345,Dugsi,2
2346,Shaqo,2
2347,Qalin,2
2348,Buug-yare,2
2349,Daqiiqad,2
2350,Saacad,2
2351,Maalin,2
2352,Habeen,2
2353,Toddobaad,2
2354,Bil,2
2355,Sannad,2
2356,Cir,2
2357,Dhul,2
2358,Badda,2
2359,Webi,2
2360,Daruur,2
2361,Geed,2
2362,Ubax,2
2363,Xiddig,2
2364,Dayax,2
2365,Qorrax,2
2366,saqajaanyow,3
2367,Kan baranbaro afka hloga aruuriyo afweynha duliga saqajanka,3
2368,faarax lugo baasto,3
2369,dhiilo,3
2370,calool kuus,3
2371,calool waynaa,3
2372,naayaa caloosha cali,3
2373,aabahaa was,3
2374,xaliimo calooley,3
2375,nacalla waalidkaa ku yaal,3
2376,agoonimadi ku dhasay was,3
2377,qooq is not easy,3
2378,annaa was kan ilkaha dhaadheer,3
2379,caloosha daya,3
2380,tan yari waa nacas,3
2381,xoolayow xooluhu dhalay,3
2382,tii tubaakada saaran jirtay,3
2383,dameeryow,3
2384,wasakhdheh,3
2385,wecelyahow,3
2386,wajilaf,3
2387,wajilo,3
2388,daba ur,3
2389,sanka duufka wayn,3
2390,af baqi waaxid,3
2391,af yaxaas,3
2392,balaayo afwayntahay,3
2393,caloolwaynkii,3
2394,isku ganfuuur aha,3
2395,naag dabo lafa way dhaanta,3
2396,qooq cusub,3
2397,doqon,3
2398,afka day hanta hakugu xadho,3
2399,garacu wuu cabsan yahay,3
2400,balaayo isla wada afwayn,3
2401,garacan yaa dila,3
2402,afkiisa waxaa moodaa diyaarada afkeeda hore,3
2403,akhasey sankii wada qolof,3
2404,balaayo foolxumo badan,3
2405,fiiri dameeradan,3
2406,qadhmuun,3
2407,arak labac labuufyaalka,3
2408,sharmuuto lawasay,3
2409,ma lagu labmaynaa,3
2410,fadaro,3
2411,caqli jareer waakaas,3
2412,makugu jiraa,3
2413,indhihii ku arkaa ayaan daran,3
2414,wasakh,3
2415,nacalad,3
2416,wacel,3
2417,iimaan laawe,3
2418,xabadka iyo sanka isku mid,3
2419,bari dabada ku xigto,3
2420,looxyow,3
2421,cilmi dhuuso,3
2422,waa laba qaniis,3
2423,ambalaas mayd wada la moodaa,3
2424,garac baa helay,3
2425,adaa waalale afka isky xidh,3
2426,laangaab yahow xumi,3
2427,waa qaniis garaca,3
2428,magac habaaran baad wadata,3
2429,mid siigaysan u ekaaday,3
2430,hooyadaa wase siyaasad waxba ka garanmaysid,3
2431,farta dhexe isku xaree,3
2432,way siigaysanaysaa,3
2433,kan waa dhintee yaa dhulka ka qaada qaniiskan,3
2434,qosol xumaa qixqix xay ahayd,3
2435,naas been ah,3
2436,xooloyow,3
2437,nacasaysaniddaa,3
2438,nacas,3
2439,doqontii ku dhashay,3
2440,suudi waalan aamus,3
2441,habaryey maa lagaa quustey,3
2442,dhilo waa dhilo,3
2443,dhiilo waynaatey,3
2444,naag xun,3
2445,gun baad tahay,3
2446,gun guni dhashay,3
2447,gun baa heshay,3
2448,naag xun darteed,3
2449,afbiijo,3
2450,calool wayne,3
2451,laba labuuf,3
2452,dameer,3
2453,beenaley,3
2454,dabaal,3
2455,nacas,3
2456,dhakhdaay,3
2457,caqli xummaa,3
2458,qooqan tahay,3
2459,sinjiyadaa was,3
2460,maskiintan waa daalantahay,3
2461,dawo u socoto,3
2462,way waalan tahay,3
2463,way cayilan tahay,3
2464,way ciilan tahay,3
2465,nacallaa sii jeedkaaga iyo soo jeedkaagaba ku yaal,3
2466,gacmaha saliid kulul ma laguu galshay,3
2467,oromo foqol oromo,3
2468,orodoo oromadaadii u tag,3
2469,doqon ineni waa doqon,3
2470,idortii ku dhashay wase,3
2471,hoyada iyo jilicsan taad tahayba wase,3
2472,nacas ayaad tahay,3
2473,nacas badanaa,3
2474,khiyaali baa lagugu soo koriyey,3
2475,jaahilnimaa ku hayso,3
2476,oromaa tahay,3
2477,wajigaa kaa guban,3
2478,dakhlo badanaa,3
2479,daba ur,3
2480,qarax cune,3
2481,shaydaan waynaadey,3
2482,cuquba miyaa ku dhacday mxaa san u galay,3
2483,maanta xaarkiisu ku fadhiyaa,3
2484,kani waaa xabashi soomaali,3
2485,midkagan yar waali cas baad wadaa,3
2486,Xanuunka wareerowga ayuu qabaa,3
2487,madaxuu dab karabaa,3
2488,Kaniisad quutayashi,3
2489,Qurunley xabashi ah,3
2490,Tuug. Beenaale aha,3
2491,"Doqon da,a yar oon umuuqan mustaqbalka",3
2492,Wacilow Adoo kale maxaan aqanaa sida loo garaaco,3
2493,xanunka waxuu qawa qiyali,3
2494,Damer iyo Docomo kayeer,3
2495,Waxa.tahay.nacas,3
2496,Caran caran dhalay,3
2497,Always ilkahaagii liqday qudhunyow,3
2498,Tuugta Siyaasi,3
2499,guummees guumees dhalay,3
2500,nijaasyow nijaasku dhaly,3
2501,xoolo baad thay,3
2502,Jahil an waligiiba waxba loo sheegin waa uwar egthy,3
2503,Kan wuu xanunsanayaa caqliga futada ka galay,3
2504,Xoolo kasta ayaa iska hadlaya marka Microfone la siiyo,3
2505,Hadalkaas Wasaqda ah iyo Qudhunka kuma meteshid,3
2506,Aqli Xumada Iyo Jaahilnimada Meesha Kale Tag,3
2507,CiLadoole,3
2508,Doqon laba maha,3
2509,magalaka kala xarooo danyuusyeheey,3
2510,adoomadi oramo,3
2511,Waar markaad nacasnimada dadka ula iman jirtey,3
2512,Balaayo ama ha aqli yaraato ama ha waalnaato,3
2513,Silkii hoyadaa israa IL,3
2514,abaa gadhuuga,3
2515,Cawrida was waryaa,3
2516,Birina futada udiyaari xabashi,3
2517,yahuda israil xawada sinesan,3
2518,Xooloh israa iil ku ye,3
2519,My queen siilkaagana kiree waayahaye,3
2520,waligaabaa lagu gumaysan jiray,3
2521,Kan cilaaj bu ku xidhnaa goormaa lasoo fasaxay,3
2522,tag qudhunyow qudhacaa,3
2523,adigoo fudatadaa leh,3
2524,naa xishood kalabadyey,3
2525,yaa xayawaan,3
2526,furuqaa tahay mxaan dhahaa,3
2527,calaykum nacalaa kilaab,3
2528,lacnad kugu dhacday kilaabyow,3
2529,hooyadiin anigaa wasa,3
2530,dhaqan xumo badnidaa,3
2531,imaan la aan baa kuhayso,3
2532,Nacas yaad la dagaalmin markaa,3
2533,neefka isku aqli ba tihiin,3
2534,hooyada kun jeer was,3
2535,naagyahow,3
2536,waa ninka ugu doqonsan hhhh,3
2537,Neef weeye kani,3
2538,Caqliba miyaanu kuu kordhayn dooqnyow,3
2539,waa nacas kani,3
2540,dadku waa isku wada mid naag ey,3
2541,War waxan naga hor leexiyaa yaan lagu quracanee,3
2542,Waar nacaskan dadkiisu may qabsadaan,3
2543,Waa laba dameer Isla ciyaya,3
2544,Calosha wayn hrgysa laa so dhaaf,3
2545,laba kala litaa tihin,3
2546,Fitoole badhnaag ah,3
2547,Dawarsade oromodi ayaa Manta noo botaynaysa aduun xaalka be,3
2548,Nafyrey silic ah,3
2549,Cod kaaku dumarkahasoodhaafo,3
2550,Waxan nacaska ah maaa jeeelkiisii lagu celiyo,3
2551,Ninka kaliye dhaqan xumadu agtisa taalo,3
2552,badawnimaaa ku hayso,3
2553,Iga badhi weynee maxu dagalamaa Waa naageee,3
2554,Doqon hambadii,3
2555,Kan malaha shaadh ba dhalay,3
2556,Waaryaa faaarax Caloool,3
2557,Jilicsan hadalka iska hagaaji,3
2558,Hooyaada soomaliland wastay,3
2559,Nadal nadal dhaly,3
2560,Abahaa jileeca kawas,3
2561,Anaga ku wasna niow jilec baad tahy,3
2562,Waad buktaaa ee dhakhtar tag doqonyow,3
2563,Ma ada tageeraba leh dhaan dhaan yohow,3
2564,soo bax xaarkaada aan aragnee,3
2565,kiyaraa ee garaca ah,3
2566,Labadan doqon hala xiro,3
2567,qarax quute yaahuu,3
2568,Wa ilma sine,3
2569,Yaaku taageeraya doqon uur buuran,3
2570,Orom fooqal orom,3
2571,naag Shah cadeysa la dharagteyy lamodaa,3
2572,Yaa Kaa Futo Xun Waad Carariye,3
2573,naga aamuu calyo ilaa calyo,3
2574,Futadaa ku cuncuneysa malaa beedayahow,3
2575,jaahil caqli iyo garashaba ka maran.,3
2576,Waxan an biniadmka u ekayn naga qabta,3
2577,Sida afka looga hadlo baad taqaan lkn sida wax leeyskaga celiyo mataqanid,3
2578,fulay,3
2579,Wa nooca aan raga wax ka adage xafda kaso dhex buuqa,3
2580,Kani muu noola neeFka ahi,3
2581,Hoyadaa baahida ka reeb,3
2582,yaa ku tagera adi xaar ba tahe,3
2583,qooq iyo qabyaalad baa facaa kaa reebtay,3
2584,Waxan ma cid baa tageerta afka baliyo leh,3
2585,Wali nafad ka doqonsan MA arag,3
2586,neefyow caloosha xun,3
2587,Qofkan Bilaa Caqliga ah wuu kasoo Darayaa,3
2588,Waxan fitadiisa ninkii arkaa wuuba ukacsan manaagbaa,3
2589,Calool Waynee,3
2590,Adigaba habar ah barida yeyxabd kaga dhicin,3
2591,waar oramadan way kibir tay,3
2592,yaa soo diray nacaskan,3
2593,Af bakhaarow,3
2594,Waa futojiidhe,3
2595,dhirbaaa u socotee xidha,3
2596,madhan madhan dugsatay waa madhnaanta madhnaanteed,3
2597,Ma xoola aanu lahynbuu cunay calool waynaa,3
2598,maraan,3
2599,dhakh baad haysaaye,3
2600,Caloosha iska jar balaayo ku jiidhee,3
2601,Asqo ilaa Asqo Dawadiiba kugu badh go'day,3
2602,nacasnimadii oo qof ah,3
2603,bakhaarkan ka adeegta afkiisa iyo futadiisu waa isku mid,3
2604,Ma nadhkaad ku dagaalamaysa,3
2605,Doqonbatehee xageedkadagalmi,3
2606,Maxaad dagaalami siil baad leedahaye,3
2607,Ninkan caqligu wuu ku yaryahay,3
2608,Ninka.somalind.noogu.daqon.san.weeyi.ha.yabina.,3
2609,afku folxuma o hadna afwayna nacald kuggu dhac day,3
2610,Dhillaa ku dhashay,3
2611,Lax weyi kani,3
2612,Dameer cabaaday waxba ma doorisid,3
2613,Doqonimadii nacasnimadiii iyo badownimadii oo qofa,3
2614,Faraq munaafaqAd laga mawayo,3
2615,Dey afka qaab laawaha uff,3
2616,Beedegii bilah garadki,3
2617,Afkiisu waynaa Dameerka,3
2618,Xaarame afbalaadh,3
2619,Hooyadi wasahan najiska eega,3
2620,Afweeyene suldaan dameere,3
2621,Doqon csry waalan,3
2622,Hoyadaa siilkeeda usheeg af Wayne,3
2623,Afbalaar,3
