author,date,Comment,like_count,reply_count,comment_length
@beerkaaicadaaday2057,2024-04-10T02:23:41Z,"​@@user-sn5yz7vg8vXasan qoslaaye waa mooryaan kuwaana waa mooryaan, xamar xal maleh period😂😂😂😂.",0,0,95
@sayidcumar6911,2024-04-10T15:47:56Z,"​@@beerkaaicadaaday2057tuuladaadii aad hade, hadii ay iyadu dhaanto.",0,0,68
@user-io6yi5dx1j,2024-04-09T16:30:57Z,Muqdisho bahal galeeen noqotay dadkan dhaqan celis badan bey u baahanyihin illahay ha so hanuuuuniyo dadkaan saaan bey Muslim ku yihin subxanallah muslimnimadii bey ku ciyareeeen somalida qaaar,12,2,193
@libaanmaxamed7074,2024-04-09T18:33:53Z,MOQDISHO maahan Bahala galeen Sxb DAD XUN IYO DAD FIICAN ayaa Kunool waana Dabeecada Dadka Sxb.,1,0,95
@boosteeyorooble5287,2024-04-10T02:03:45Z,"Waa runtaa waa halaqyo galeen, mooryaan dhiigyacab ah oo xaaraan cun ah baa qaribay Muqdisho !!!",1,0,96
@qadarbile7040,2024-04-09T16:30:23Z,Halladilo xaa raanta,4,0,20
@aliosman9609,2024-04-09T16:26:50Z,"Mah AS oo kaliya wx xamar wx ku dilo,balse wx jiro tobanan koox iyo guruubo wx ku dilo XAMAR",2,1,92
@maxamedcabdikarin3477,2024-04-09T16:44:20Z,Sax wa,0,0,6
@meyremeyre8078,2024-04-09T16:26:33Z,taliye qoslaaye iyo qoone waa  criminal 😮😮😮😮😮  tiirka hala geeyo,0,0,64
@MrFathimohamed,2024-04-09T16:18:03Z,Dowlaada somalia  iyoo somalidiu waa riwaayad waali aah!  qof laa xhidhay oo daambi horee gaaley sidee police u ahaanayaa ? sidee bu waliba taaliyee looga dhigay ?,1,0,163
@husseinaden7560,2024-04-09T16:16:48Z,Qoslaye hadaan la dilin cadaalad ma jirto,2,0,41
@berdilacshe6046,2024-04-09T16:15:55Z,Wll asc dhmn lake,6,0,17
@ahmadyare9538,2024-04-09T16:13:11Z,Cod malahan filim kan😂😂😂,0,0,24
@Aniga-qn9iv,2024-04-09T16:08:41Z,Dad Xamar jooga way adag tahay ama waqti badan bay qaadan doontaa in laga nadiifiyo masiibaada 😢,87,18,96
@DaqareCabdi-dr9ec,2024-04-09T16:32:27Z,Xmr bas ma ahan Somalia dhan,10,0,28
@user-sn5yz7vg8v,2024-04-09T17:03:27Z,"SOMAALIYADEE 
XAMAR URTAY UGU DARAN​@@DaqareCabdi-dr9ec",0,0,55
@Aniga-qn9iv,2024-04-09T17:30:08Z,@@DaqareCabdi-dr9ec waa runtaa walaalo meel walba way joogaan,5,0,61
@lagendarygamershire349,2024-04-09T18:05:57Z,Kuwa xamar uun ceeb uraadiyo dadkale maa Han ee Haraadigii Farmaajo tuuladiisana jano uu kaaga dhigaa 😂,3,0,103
@SaidMohamud9,2024-04-09T18:21:21Z,​@@lagendarygamershire349xamar waa meesha ugu dhiig daadis badan somalia oo dhan,3,0,80
@Digital_marketing01,2024-04-09T16:08:22Z,muuqaalkan markan daawaday waxaa iiga so baxay ninka la dhaho qoone inuu yahay mashiinka iyo criminal masterminder waxa uu badbaadiya 2 nafood wiilka yar asaga fasaxay sido kale xasan asaga daayay 2 daas haduu dili lahaa taliyaha cidna maso tixracden ee dambiga hal nin ayuu ku cad yahay taliyah toogta ninkaan case kiisa hala baaro waa fikirkayga dacifka ah,5,1,358
@somalinetflix3533,2024-04-10T22:33:22Z,Qoone waa ka yaabay dilaaga saxda ahi waa isaga hadana kan ugu wanaagsani waa isaga,0,0,83
@fatouma-zahra1884,2024-04-09T16:06:56Z,Qoslayee iskagu horey xabsi u gaalay baa taliyi nimo dhib logu dhibay qabil baa naa madax maray,5,5,95
@mohamudgeelle,2024-04-09T16:12:52Z,Laandheere wye wee ugaarte hadana wu so labana,0,0,46
@meyremeyre8078,2024-04-09T16:23:46Z,​@@mohamudgeellelaandheere nimo hada wax ha u tarto😂😂😂😂tiirka geerida macaankeeda ha dha dhamiyo 😂😂😂😂😂,6,0,102
@user-nn2tj6gd7q,2024-04-09T16:41:49Z,@@mohamudgeelledoqon baa tahay kaas oo kale walaal ma galo.,4,0,59
@Aniga-qn9iv,2024-04-09T17:33:35Z,@@user-nn2tj6gd7qdoqon wuu dhaafay isaga baa ah,1,0,47
@IRIR-SAMAALE_114,2024-04-09T20:15:34Z,​@@mohamudgeellewaxaa difaacee gacan ku dhiigle Rabbi ha ku qabto aduun iyo aakhiro,3,0,83
@KARAAMANIGA,2024-04-09T16:06:45Z,Part 2,0,0,6
@user-ti8qb2hl7l,2024-04-09T16:05:01Z,Sidii nin dambiile ah oo dambi kalay oo op laga qoray loogu dhiibay saldhig kale so mucjiso maahan mida kle saraakiisha malahan miya gal feel oo lagu qoro dambiyadiisa iyo qaladaadka uu galo waxan is leeyahay dambiga dhan wa dowlada oo miskiinkaan haligtay wlhi allaha ku naxariisto sxo vaaar ayaa ku jirtaahe,19,1,309
@shineali9079,2024-04-11T01:46:01Z,qodhob muhim ah,0,0,15
@ShugriCabdi-fe8xz,2024-04-09T15:59:32Z,😭😭😭😭😭😭,5,0,6
@CRISAAQSeeraari-re1iz,2024-04-09T15:57:01Z,Waa dowlad wada arga gaxiso ah,5,2,30
@Aniga-qn9iv,2024-04-09T16:09:02Z,Waa runtaa xitaa shacabka ayay ka dhex buuxaan,0,0,46
@user-xh9dt8hw1j,2024-04-09T20:10:09Z,Waa sax waa dowlad munaafaqiintu 90% ay maamulaan,0,0,49
@mohamedibrahimabdi-oe1ii,2024-04-09T15:56:29Z,First comment one love,3,1,22
@suralowgasomalistar6514,2024-04-09T18:12:17Z,nacalaa comment bax nacalad yahay meesha dil ayaa yaal,2,0,54
@FaysalWarsame,2024-04-09T15:56:02Z,Hala dilo🎉😢😢😢😢,2,0,14
@Shin-wu4mi,2024-04-10T22:49:18Z,Masha allaah Allaahu Akbar allow xaqa adaa u hiiliya yaarabalcaallamiin,0,0,71
@umaimaahmed,2024-04-10T15:24:25Z,Mooyanta qashinka ah hala dilo  awalad cabtooy shaqo siisen dadkan waye dadka wadanka umada nacsiyay,0,0,100
@abdulqadirmuse5030,2024-04-10T12:38:09Z,Dhadhan waqtiga uhililiye darajo uusan mudneen garey kunatakri falay eeyeey dhale,0,0,81
@amenacali727,2024-04-10T11:11:01Z,Kuwaan dhamaantood hala dilo jarimo kuheshiyeen moryaantu acudu billaah allaah dhiig islaam nama saaro,0,0,102
@rowdawali9462,2024-04-10T05:57:26Z,Eleen wadanka wuxu ladagi layahay cabtow Aya taliye lagadhiga😢😢😢😢😢😢😢😢😢😢😢😢,0,0,73
@adenhassan4254,2024-04-09T17:28:42Z,Mooryaan laa shaqaasiiyay waaye,0,0,31
@Shin-wu4mi,2024-04-09T07:49:07Z,Subxaanallaah ❓⁉️😭‼️ allow xaqa adaa u hiiliya yaarabalcaallamiin barakallaah jazakumullaah kheyr walalayaaal somalinimo ‼️‼️ subxaanallaah,1,0,139
@NalkaNurkiisa,2024-04-08T13:29:51Z,kabtan polisca ayu kumagacaban yahay Wana kherumasul Masul matihid waxa tahay Gacan ku dhiigle dil gesten oo Alle lafurtay,0,0,122
@NalkaNurkiisa,2024-04-08T13:26:59Z,Alla ilbaxnimo badana luqan kujirey had ayan kaso baxay garigiiSana wakas Caqliajiro,1,0,84
@user-mm4mp5be8w,2024-04-08T08:43:27Z,Oo ma gaala dalkeena joogto maxey tahay intaaso nooc oo qabro ah yaarabi 😢😢😢😢😢😢😢😢ina lilahi 😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭,0,0,117
@user-mm4mp5be8w,2024-04-08T08:42:04Z,Ina lilahi wa ina ileyhi rajicuun 😭 😢😢😢😢,0,0,40
@user-mm4mp5be8w,2024-04-08T08:40:39Z,War xita luqyada camera 📷 halug xiro ileen somalida shqadooda camera 📷 ka cadaaladsan 😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢ilahay ha u naxariisto marxuunka,0,0,134
@user-mm4mp5be8w,2024-04-08T08:36:38Z,Waa koox dhiiga cabo mid naxariis leh ku jirin😢😢😢😢😢😢😢yaarabi,0,0,60
@user-mm4mp5be8w,2024-04-08T08:34:56Z,😢😢😢😢😢😢😢😢,0,0,8
@thegreatnormad3424,2024-04-08T08:26:08Z,Wa kiis layab leh!!! Taliyihi deegmada o dilaa ah! Sidu kunoqday police 👮 ninkas?,0,0,81
@amiinali2228,2024-04-08T07:13:10Z,🤣🤣🤣🤣 mudane gudoomiye waxa kuqoran waad yaabaysaa ayaa laguleeyahay ....sidaan yaab usugayay...magacyadii dhaloyinkaa la akhrinaa...intaas miyaa yaabe...aarkanaaaa...noocu kubada cagta xayaysiiyow kufiicnaa,0,0,206
@SarinaAlasow,2024-04-07T20:04:48Z,Subxanallah,0,0,11
@abdullahi965,2024-04-06T19:17:03Z,Adiga goormaa lagu xeray wuxuu yiri 25 bisha lkn fariinta waxaa ladiray 22 bisha kkkkkkkkkkkk taliyaha 3dhibcood oo nadiif ah ayaa laga qaatay ar shuutaa,0,0,153
@user-fe8ym2um6u,2024-04-06T16:45:55Z,"Nadaam in uusan wadankeena kajirin
Waxaa cadeeyn u ah.Dowlada ciidanka 
Ay qoraneeyso.Baaris lama marsiiyo.Ee
Waxeey qorata.Alshabaab iyo Aal kulista ayaal.Waxa wadankeena uu horay ugu socon la'yahay.Waa dadka dowlada u shaqeeyo.Oo ah qaa'imo wadaniin,wada tuugo ah.Alshabaab.",1,0,276
@aaminojubooy9203,2024-04-06T12:54:33Z,Liiban hala soo qabto,1,0,21
@aaminojubooy9203,2024-04-06T12:54:18Z,Odeyga haleeska daayo laakiin intakale halaxakumo,1,0,49
@maryamabdi5551,2024-04-06T12:17:04Z,😢,0,0,1
@maryamabdi5551,2024-04-06T12:15:09Z,😂,0,0,1
@maryamabdi5551,2024-04-06T12:14:49Z,How honest you are you honest,0,0,29
@naasifoodcadde3719,2024-04-06T00:19:15Z,Xaqa ayaa kaso baxay dawlada wa inay odayal udhibto saldhigyada,1,0,63
@iidocumar5081ggg,2024-04-05T21:53:52Z,Waar maxaa labaaba’ay alloow noo sahal. Odayga mooyee inta kale hala qisaaso,0,1,76
@thegreatnormad3424,2024-04-08T08:26:58Z,❤,0,0,1
@truecomment3650,2024-04-05T18:27:08Z,Hawiye dowlad ma noqdo ee dalka halaga qabto muuriyaantaan. Dowladii dhan bay la wareegeen hadana ayagiibaa is bad baadin la.,0,2,125
@daahirabdikariimbaroow7393,2024-04-05T20:41:51Z,DOQON ISKA HADLEY WARKIISAAD LEEDAHEY EE HAWIYE MA GAARTIDE HABARTAA HOO KU DHEH....,0,0,84
@aaminojubooy9203,2024-04-06T12:56:27Z,Kkkkkkk dadka itobiyan iskadhiibay maa dowlad lagu aamini karaa 🤣🤣🤣🤣🤣🤣 abiy ahmed dad xakumo xil malagu aamini karaa🤣🤣 Somalia lahubo Waa hawiye,0,0,144
@abdullahibelwade7373,2024-04-05T13:19:53Z,😢😢,1,0,2
@aminahussein-hassan522,2024-04-11T02:48:41Z,Hala soo qabto ninka Líiban layiraahdo imaarad ayuu u shaqeeyaa😢😢,0,0,65
@aminahussein-hassan522,2024-04-11T02:46:41Z,Masha Allah wiilashan waa dad shaqadooda yaqaano alaha xajido😢😢,0,0,63
@aminahussein-hassan522,2024-04-11T02:45:02Z,Subxanalaah waxaas Warri maxaa keenay wadan Muslim ah alow na astur 😢😢😢😢,0,0,72
@apdiaziizpaazhe2991,2024-04-10T22:07:11Z,ceeb wayna  salaamad,0,0,20
@siciidCabdirisaq,2024-04-10T17:59:40Z,2q,0,0,2
@user-zp5gw2yw8y,2024-04-10T16:38:16Z,Waxas farmajo iyo fahada no khoray,0,0,34
@user-zp5gw2yw8y,2024-04-10T16:37:35Z,Balayo taliye ka dhigtay wa bahal,0,0,33
@AyubAbdi-ez8nl,2024-04-10T14:11:52Z,Cadow kan subxanalah😢,0,0,21
@Fartuun2,2024-04-10T12:23:08Z,Maxaa laga sheeg sheegi dadkuba. Sababo dhaqaalaa loolaynayaa  waligeedba hallawado,0,0,83
@salmahussein5007,2024-04-10T11:02:11Z,Muslinkan dhiigooda is xalaashaday Allah haw kala sahlo,0,0,55
@salmahussein5007,2024-04-10T11:01:51Z,Muslinkan dhiigooda is xalaashaday Allah haw kala sahlo,0,0,55
@hashimadenomar1276,2024-04-10T07:19:19Z,Suasha aqn qawo waxey tahay.maxaa ninkan dhalonxarada ah looga dhigey taliyaha poliska aawex odayaashii waya araga aha ee dowladii siyad bare kasoshaqenjire.somaali waa qawiil  uun,0,0,180
@shukrihazzan2366,2024-04-10T07:09:50Z,Khaain wadan ciidankiina waa ceebeeyey,0,0,38
@jamaalmaxamedfaandhe9612,2024-04-10T03:54:27Z,Dad hore baylayan jireen xaqiiqa,0,0,32
@user-yt1wv9sl2e,2024-04-10T02:26:39Z,Waa horumar weyn. In waxani qashinka ah lasoo qabtay. Hala toogto dhammaantood mooryaan weeye,2,0,93
@user-zx9uq1zy2t,2024-04-09T22:18:42Z,Marxuumka ilaah xaqiisa ha soo daahiriyo aamiin,0,0,47
@Hassan_haji.,2024-04-09T22:09:41Z,"Good job 👍
Hadii sidaan lasii wado cc camera 📸 
Waxaa yaraanaya dilalka iyo Qaraxyada😭",1,0,86
@AbdullahiAbdi-th2qc,2024-04-09T19:43:13Z,New  Somalia,0,0,12
@AbdullahiAbdi-th2qc,2024-04-09T19:42:18Z,Warka tagege,0,0,12
@othowodolla8767,2024-04-09T18:28:10Z,You will be always best the General,0,0,35
@AweysCali-lb8xw,2024-04-09T11:13:39Z,Qoslaayow sida aad miskinka shacabkaa sidaad ugu fakisay ayalugugu fakinaa dhib maleh,0,0,85
@user-rs8ec3zm1u,2024-04-09T08:00:18Z,Ninkan   cadentasa waasax haladilo cadabna alah ugu daro,0,0,56
@IsaaqAbgaalo,2024-04-09T06:21:50Z,Sax,0,0,3
@user-sn5yz7vg8v,2024-04-09T01:20:35Z,"GUUR GUURTE AYAA KADAMBEYA INAY XAMAR URTO
MUSIIBO ALE KUGU RID 
UF UF UF",0,0,73
@user-sn5yz7vg8v,2024-04-09T01:10:47Z,"MADAX BUUR QOSLAAYE ADUUNKA HALAGA DIRO DEG DEG HALOO QAARAJIYO 
ISAGIYO KI LUUL GUBAY 
XASBUN ALAAH WANICMAL WAKIIL!!!!",0,0,120
@user-ev3dx9bc4e,2024-04-08T23:08:28Z,Waa wax laga argagaxo,0,0,21
@jamaadcabdullahi-iv3vt,2024-04-08T23:07:22Z,Subxanaallah waa mucjiso wllhi waaxay khamrigu😢😢😢,1,0,49
@jamaadcabdullahi-iv3vt,2024-04-08T23:05:23Z,Yaab waa bahalo galen😢😢,0,0,23
@jamaadcabdullahi-iv3vt,2024-04-08T23:05:04Z,Filim fanproj soo xasuustay😢😢😢,0,0,30
@MohamedBorrow,2024-04-08T18:48:12Z,❤❤❤❤❤,0,0,5
@fawziyadahir4123,2024-04-08T18:21:31Z,hhhhhhh,1,0,7
@lafjey,2024-04-08T12:04:47Z,Cadiya Oga Jababe Meshan Doodmatalo Micnaha,0,0,43
@Hawa-lt7yu,2024-04-08T10:43:08Z,Hala baaro nimankaan dilallkale ayeey geeysteene,0,0,48
@Hawa-lt7yu,2024-04-08T06:08:06Z,Danviya kale ayuu galay ee hala baaro,0,0,37
@hanansaid7394,2024-04-08T05:44:56Z,😢,0,0,1
@ismaaciilnuur5910,2024-04-08T05:18:30Z,Gtqw❤hyet😮hur4❤,0,0,15
@bashirgaryare83,2024-04-08T05:15:19Z,Masha'alaah meshan cadalad ayaa kamuuqata.,3,0,42
@ruumichannel,2024-04-08T02:41:16Z,Sirdonka qaabkey wax u barana wa cajiib,0,0,39
@user-ut4km5ku9e,2024-04-07T23:10:44Z,Shaqo fiican ayay wabteen teamkan,0,0,33
@ibrahimali1603,2024-04-07T22:51:22Z,Alshaab oo dhan waxey cabaan qamrow diin ayay ku qaraabtaan,0,0,59
@ibrahimali1603,2024-04-07T22:49:06Z,Yaa la amina waxaa waa shzbab ilahey naga qabto waxaan sugidoon  mahad salad,0,0,76
@DangaradDadaal,2024-04-07T21:27:47Z,Ninkan qoslaaye dadbadan ayaa ku maqan ayaan filaa hala waraysto inta la ciqaabo,0,0,80
@sagalsimansalaad9870,2024-04-07T21:26:31Z,Maxkamada ciidanka maaha mid loo ganban Karo Allaha la garab galo howsha adag eey noo haayan,0,0,92
@jamaomar1261,2024-04-07T20:47:12Z,Waxaas baa xil lodhiiba caku somaalia,0,0,37
@faadumoqorax9172,2024-04-07T20:07:30Z,Subaxnllh  Somali  yaa habary alle haunaxriisato maraxuunka kuwan dhamntood haladilo,1,0,84
@mariyamabdiwali4640,2024-04-07T20:00:11Z,War mxaa marxuumka lagu dilay se mxuu qabanjiray,0,0,48
@axmedali1412,2024-04-07T17:51:00Z,War tiimkan shaqada qabtey hala dalacsiiyo please,0,0,49
@user-dd3yq6hs2w,2024-04-07T17:32:36Z,Xasbunalaah,0,0,11
@FadimoibraahimApdinaasir,2024-04-07T16:51:08Z,Haladilo asqarta dhib ukeenayaa nacalaa dhalay shabab weeye haladilo Ninians,0,0,76
@waainnablue3370,2024-04-07T15:53:58Z,"Allah u Naxariisto marxuumka.

Waxaa la Gaarey Xilligii Baaris iyo Dib u Dhis la gu sameen lahaa inta Darajo been ku Shaqeyso xafiisyadda Dowlada, Qasaatan Hayadda Amniga sida;
Militariga,Boliiska, Nabad Sugida iyo CID.",2,0,219
@leopard060,2024-04-07T14:52:40Z,"4.5 aya lagu keenay taliye  johny walker, Laakin waxa helay. Amazing detective. Oo aqoontisa aad u sareyso. Iyo Electric Eyez.   Maantey heysataa.  Dastuurka cusub dadka ka so horjeda waxay rabaan 4.5  Laakin dastuurka wuxu dhahay qofka aqoontisa lagu qiimeynaya no more 4.5",0,0,274
@mbj8899,2024-04-07T14:31:17Z,Sababta marxumka lagu dilay maxa waye Allaha unaxariste,0,1,55
@user-sx2wi4re1l,2024-04-08T16:11:18Z,$,0,0,1
@suldanfarah143,2024-04-07T14:30:09Z,Askartii hadii sidas tahay aamin ma jiro dunida,0,0,47
@caadilcade,2024-04-07T11:43:07Z,Yaa la Aamina hee yaap waye wa dad bahalo ah,0,0,44
@caadilcade,2024-04-07T11:39:25Z,سبحان الله Wa sheeko Mucjiso Ah,1,0,31
@beryalex1798,2024-04-07T09:11:03Z,"Nika maqan Interpool haloo maro , Waa muhiim in la tuso dadka inaan laga hareyn meelkasto joogaan! kiisa muhiimadiisa waa intaas",0,0,128
@beryalex1798,2024-04-07T09:04:47Z,"Baritaankaan waa top , sida reer galbeedka loo baaray",1,0,53
@amalali6951,2024-04-07T07:32:24Z,Allshabaab waxay u dilayan qaban kuwan Waa wada cabtooy Walhi war wadanka ha loo dhiibo  Kuwa diinta ku dhaqmo,0,0,110
@hasnanoordeman5828,2024-04-07T04:53:44Z,Wa dilayga ugu halista badan kan dad badan ayow horay uso lauay hada ow kashifmay masibo alah ku rido inshallah,1,0,111
@lastmanstanding7983,2024-04-07T02:59:13Z,Hooyada oneesso 🥲🥲 ilahey cadalaa haso dagdagsiiyo,0,1,50
@mahadmohamud9067,2024-04-07T08:07:02Z,Isla maanta dil toogasho lagu xukumay dhaman,0,0,44
@naimachannel1523,2024-04-07T02:38:18Z,😢😢😢😢,0,0,4
@ibrahimabdulle8206,2024-04-07T01:09:48Z,John walker whiskey😅😅😂,0,0,22
@yaaskaabdulahi6280,2024-04-07T01:04:05Z,somalida qamriga hadee cabaan waxee iska dhigaa. dilaayaal jaahiliin😂😂😂😂😂,0,0,73
@abdirashidahmed2725,2024-04-06T23:26:59Z,Denbi baaristu waaba  FBI. maasha Allah raggan ha la taageero!,4,0,62
@sharmaasharmaa5141,2024-04-06T22:13:10Z,Boorkadi caroogo Dil toogasho halugu xukumo,0,0,43
@sharmaasharmaa5141,2024-04-06T22:12:35Z,Qoslaaye anigaa aqaano garac garac dhalay waaye waana dilaa weyn I know him,0,0,75
@SULEMANREMEDANSulaymaanqarshi,2024-04-06T21:34:49Z,Yaap,0,0,4
@EisuAwad,2024-04-06T20:45:19Z,Liibaan sidee loo daayaa ninka arrinka dhan soo dhajiyay oo lacagta ku bixiyay,0,1,78
@EisuAwad,2024-04-06T20:45:39Z,Waaba nin khatar ku ah umada aan waxba unaxayn,0,0,46
@abdimajidabdalla5274,2024-04-06T20:02:31Z,Dhibkiisa DHAN qamrada keentay,0,0,30
@essataabit6385,2024-04-06T19:59:13Z,Ilaahey garabkiisa makujirin markiisa hore,0,0,42
@sucadahmedismail9218,2024-04-06T18:43:44Z,allah hau gar gaaro dhulkaga hooyo khamro waa xaraan diinta islaamka,0,0,68
@abdiakahmed5057,2024-04-06T17:49:13Z,Qoona asiga cadeeye. Danbiilaha ee xukunka rid. Shuute,0,0,54
@hooyoaamaguul3673,2024-04-06T16:43:50Z,Balaayadii aalkuliisteyaal sarkaar & askarvka dhigtayna waa in la soo qabtaa iyagaa dadka laayaye,0,0,97
@user-bc9cf9mj9r,2024-04-06T16:06:44Z,Ninka kiskaan saan u baray madaxweyne u qalmaa xaqiiq❤,3,2,54
@user-bf3ye1hm5t,2024-04-06T16:54:54Z,Nin kaliya mha ee wala iskoku tage kan❤,2,0,39
@user-bc9cf9mj9r,2024-04-06T19:48:44Z,Haaa wlhi cajib,1,0,15
@Nourdin726,2024-04-06T15:29:22Z,Muqdisho waa bahala galeeen wlhi. cidanki ayaaba shaqadoodi kudhax wado shaqokale. Xagee abni iyo nabad laguhelaaya hadiba taliyihii sidaan udhaqmaayo? Congratulations Maxkamada iyo ciidamada soo qabtay bahalkaan wuxuushka ah,0,0,225
@user-yy5jm7be5k,2024-04-06T15:20:51Z,سحا ن لله 😢😢😢😢,0,0,14
@NAAJIMEDIANETWORK,2024-04-06T14:57:06Z,Tqliyahan in la dilo ayaa waajib ah asaga iyo kooxda burcada ah ee dhiiga xaqdarida ku daadiyay ayagoo adegsanayo shaatiga iyo awoda dowlada,0,0,140
@doubledeqabus6815,2024-04-06T13:12:35Z,"KHAMRIGII 😂😂😂😂TALIYAHA
SHOW FAQASH SOMALIA WAA LAGU DHINTAY",0,0,59
@YaxyeXasam12-lf1uy,2024-04-06T11:51:17Z,Qoslaaye dilbaa kuu danbeeyo,0,0,28
@hassankhalif,2024-04-06T11:38:36Z,Somalia government masha Allah❤,0,0,31
@user-ii9jg5se7t,2024-04-06T10:47:40Z,Waa inn si xuun loo toogta oo maydkooda sidii marxuunka ay oo tureen loo tooraa😢😢,1,0,81
@user-ii9jg5se7t,2024-04-06T10:46:09Z,Soo qabta eygaas Dubaï halo ga dabo tagoo ey ey dhalay 😢😢😢😢😢,1,0,60
@user-ii9jg5se7t,2024-04-06T10:44:51Z,😮😮😮😮 war ragaa tiirka geeyaaa oo si arxan daran😢😢😢😢,1,0,51
@roobdaydayroob8439,2024-04-06T10:39:45Z,"Cabdirashiid Janan, dadkii masakaaiinta ahaa uu ku xasuuqay Gedo dhiigoodi looga aar gudo waye . Maxkammada oo kale hala soo saaro.",0,0,131
@user-gn1vh6ue7c,2024-04-06T09:14:54Z,Shuute shaqo wacan wlhi dacad wye,0,0,33
@axmedali1412,2024-04-06T06:45:32Z,Waaaw shaqo fican,0,0,17
@AbdiazizJimxale,2024-04-06T06:04:42Z,Kuwaan camal  muqdisho hala raadiyo,0,0,35
@user-iq8jz5ws3u,2024-04-06T05:26:17Z,https://youtube.com/@baleeking8632?si=bKXeMC-HRlOEMNrb,0,0,54
@Joker54353,2024-04-06T05:16:16Z,"Mashaallah sida dawladeenu u shaqaynayso hormar balaaran ka muuqda garsoorka wadanka ilaahay sida saxda ah ha ku sugo, cadaaladu ha sarayso.",10,0,140
@MaxamedBare-ez6zp,2024-04-06T04:22:57Z,.eer,0,0,4
@hassanmoud-uv1jz,2024-04-06T02:57:16Z,Filims ka holywood ka ayu dawada😢😢😢,0,0,35
@Ashuor664,2024-04-06T01:12:49Z,Dumarka mxa loo fariisin waayay,0,0,31
@cabdirisaaqdaahir7884,2024-04-06T00:42:08Z,Xafiiska xeer ilaalinta Ciidamada somaaliya Allah ha barakeeyo. Waa aqoon yahano og masuuliyadda ay umadda u hayaan. Mudan Daryeel intaa ay helaan ka sareeya. Igu salaama sxbyaal.,18,0,179
@rahmanuur4145,2024-04-06T00:16:56Z,subhnallah waxaan ma run baa yaa rabi,0,0,37
@cosobtayeegtayeeg9214,2024-04-05T21:43:10Z,"Nimankan xukunkisa wa cadyahay wa tiirka in lageeyo 
Kuwa joogo Saldhigayada dhana ha labaaro",0,0,93
@sadiyoabdullahi5076,2024-04-05T20:08:03Z,Yaala dilay subxanallah 😢😢😢,0,0,27
@ibrosabdule5219,2024-04-05T18:22:51Z,Abgaal waxoow ku maah maahaa waxaan dhuuso umaleeynaayay ayaa xaar igu noqday shuute agtiisa baashaal mayaalo,7,0,109
@maxamudmaxamedsaid1036,2024-04-05T18:07:32Z,Maxabiis labisan xamer lee jogaa,0,0,32
@maryamaabdallahi7493,2024-04-05T17:54:50Z,Asigoo dhameystiran xge ka soo dawa usheeg,0,0,42
@alibaax5346,2024-04-05T17:45:54Z,"Khamri nooc kasta, Xamar show waa meel lagu jabay",0,0,49
@riyaanabdurahman2856,2024-04-05T17:25:38Z,Kkkkk ninku maxaa been ah ma qof ayaa hal habeen 50xabo qamri cabayo,0,1,68
@UmuAbdalla1,2024-04-06T11:23:42Z,Hal habeen ma dhihin ee qolkuu dagana aa laga soo qaaday.  Hal xabo ayaa baburka laga helay uu habenka cabay,0,0,108
@user-zc6qr6wd8r,2024-04-05T17:12:36Z,Dil too gasho,0,0,13
@abdirahmansuldanhussein8371,2024-04-05T17:09:57Z,"Waar aniga halaibalamiyo aan kuso cannbaxe, hadal heyskeygo wa xasbunalah wa namal wakiil",0,0,89
@riyaanabdurahman2856,2024-04-05T17:08:42Z,Ani waxaan layabanahy dad muslin ah been iyo marqati been ah make ku furayaan askartaa dadka si barer ah u dilayaan meey talo ka qabtaaan,1,0,137
@abdiabdillahi9360,2024-04-05T17:04:31Z,Khamriga ha iska Cabo dhib uuma arko laakiin waxaan dambi iyo khiyaamo qaran aan u arkaa inuu khiyaamay qarankii uu shaqadiisa hayey ninkan sharcigs ha maro.,0,0,157
@salmamohamed256,2024-04-05T17:02:20Z,Wilka ay dileen maxey ka rabeen,0,1,31
@mahadmohamud9067,2024-04-07T08:06:05Z,Lacag ayey akoonkisa kala baxen waana dileen wiilka asxaab ayey wada ahaayen,0,0,76
@darwiishyaresomalidhaba5477,2024-04-05T15:49:39Z,Si cajiib ah bay ragani baadhitaanka u sameeyeen una soo bandhigeen abaal marin ayay mudan yihiin alle haydin guuleeyo marxuumkana alle ha u naxariisto CCTV-yada hala badiyo wax badan bay amaanka ka taraysaa.,17,0,208
@darwiishyaresomalidhaba5477,2024-04-05T15:37:16Z,Alle xaqa hakasoo saaro😢,0,0,24
@duniyosarmaney8631,2024-04-05T15:02:16Z,Masha Allah Dowlada waxey gartay horumar lataban karo sharciga hala marsiyo dhamantod marxumkas ayey dunida dhafiyen,1,0,116
@Somali-One,2024-04-05T14:39:44Z,Subxan Allah,0,0,12
@fraureach,2024-04-05T14:02:27Z,"Qofka nocasa ee hadana cidanka ah maheen maxkamada dad weenaha ee maxkamada cidanka inlasaro ayeey aheed tasana xukun kufilano xadgudub cidan kuridi laheed 

Dalka allaha nonabadeeyo",0,0,182
